CITY,PRICE,STATE,COUNTY,ZIPCODE,LISTINGTYPE,PROPERTYTYPE,TOP_CHANNEL,RENTAL_TRANSACTIONTYPE,TOP_FINANCINGTYPE,LOG_PRICE,CONVERTED_FLAG,DOM_TO_MKT_RATIO,PSQFT_VS_MKT,RENT_TO_MKT_RATIO,SUPPLY_PRESSURE,DAYS_LISTED,LISTING_MONTH,IS_SPRING_LISTING,IS_SUMMER_LISTING,PRICE_REDUCTION_COUNT,HAS_PRICE_REDUCTION,PRICE_REDUCTION_PCT,INQUIRIES_PER_DOM,LOG_AVG_RESPONSETIMEHRS,LOG_AVG_FOLLOWUPCOUNT,GEO_CLUSTER,YEARBUILT_MISSING,LOTSIZE_MISSING
Austin,425000,TX,Travis,78745,Standard,Multi-Family,Agent Referral,Rental,Conventional,12.959846800844963,1,3.0576923076923075,1.0559146824911756,0.9853031175750595,0.18181818181818182,166,9,0,0,0,0,0.0,0.025157232704402517,3.3277302297802827,0.8109302162163288,3,0,0
Austin,175000,TX,Travis,78741,Standard,Condo,Direct Website,Rental,Conventional,12.07254696717504,0,3.955078125,1.8645175491588042,0.9853031175750595,0.4041916167664671,169,9,0,0,0,0,0.0,0.018518518518518517,3.106080330722856,1.3862943611198906,3,0,0
Austin,1995000,TX,Travis,78738,Standard,Land,Direct Website,Rental,FHA,14.506155109559108,1,0.7080197711181369,0.014473197864201325,0.9853031175750595,0.0,166,9,0,0,0,0,0.0,0.025157232704402517,3.0373539482448106,1.4469189829363254,3,1,0
Austin,5536500,TX,Travis,78701,New Construction,Condo,Walk-in,Rental,Conventional,15.52687327073981,1,2.1059602649006623,1.8131522398860445,0.9853031175750595,0.5,166,9,0,0,0,0,0.0,0.1509433962264151,3.203931377482378,1.041453874828161,3,0,1
Austin,790000,TX,Travis,78758,Standard,Single Family,Phone Call,Rental,FHA,13.579789490265188,1,3.2451923076923075,1.704650487203135,0.9853031175750595,0.3,169,9,0,0,0,0,0.0,0.030864197530864196,3.3978584803966405,1.2237754316221157,14,0,0
Austin,400000,TX,Travis,78744,Standard,Land,Phone Call,Rental,Conventional,12.899222326086994,0,1.1357142857142857,0.014473197864201325,0.9853031175750595,0.0,166,9,0,0,0,0,0.0,0.012578616352201259,3.3032169733019514,1.252762968495368,3,1,0
Austin,730000,TX,Travis,78702,Standard,Condo,Realtor.com,Rental,FHA,13.500801182986649,1,1.702834596615097,1.0987028924362041,0.9853031175750595,0.21333333333333335,171,9,0,0,0,0,0.0,0.036585365853658534,3.319625727968344,0.9162907318741551,3,0,0
Austin,700000,TX,Travis,78704,Standard,Condo,Direct Website,Rental,Conventional,13.45883704259595,1,1.6535591853196208,0.7222556431690629,0.9853031175750595,0.17194570135746606,171,9,0,0,0,0,0.0,0.018292682926829267,3.481240089335692,0.9808292530117262,3,0,1
Austin,339000,TX,Travis,78748,Standard,Single Family,Direct Website,Rental,Conventional,12.733758336210744,1,1.8817824982682982,0.8409239745192594,0.9853031175750595,0.2692307692307692,170,9,0,0,0,0,0.0,0.012269938650306749,3.1157350659486873,0.6931471805599453,3,0,0
Austin,424000,TX,Travis,78748,Standard,Single Family,Direct Website,Rental,Conventional,12.95749109270188,0,1.8817824982682982,0.9974685002270651,0.9853031175750595,0.2692307692307692,170,9,0,0,0,0,0.013953488372093023,0.018404907975460124,3.0508515727750707,1.7346010553881064,3,0,0
Austin,440000,TX,Travis,78758,Standard,Multi-Family,Phone Call,Rental,Conventional,12.994532278619134,1,3.265224358974359,1.046458077129478,0.9967213114754099,0.3,170,9,0,0,0,0,0.0,0.049079754601226995,3.1894470141773885,1.2878542883066382,14,0,0
Austin,435000,TX,Travis,78753,Standard,Single Family,Phone Call,Rental,Conventional,12.983103608918753,1,1.41517624587602,1.333404856965508,0.9853031175750595,0.058823529411764705,170,9,0,0,0,0,0.0,0.03067484662576687,3.0754672415728446,1.2237754316221157,14,0,0
Austin,2374000,TX,Travis,78704,Standard,Single Family,Agent Referral,Rental,Cash,14.680087275381654,1,1.6434765073603548,1.6451850817277913,0.9853031175750595,0.17194570135746606,170,9,0,0,0,0,0.0,0.04294478527607362,3.3834212710218927,0.9444616088408514,3,0,0
Austin,346000,TX,Travis,78749,Standard,Condo,Agent Referral,Rental,Conventional,12.754196944209095,0,2.3889784552249744,1.1665664745653108,0.9853031175750595,0.3373493975903614,170,9,0,0,0,0,0.0,0.012269938650306749,3.2268439945173775,0.9162907318741551,3,0,0
Austin,159900,TX,Travis,78741,Standard,Condo,Phone Call,Rental,Conventional,11.982310152711182,0,3.9794921875,2.944647261091321,0.9853031175750595,0.4041916167664671,170,9,0,0,0,0,0.0,0.012269938650306749,3.342861804649192,0.6931471805599453,3,0,0
Austin,849900,TX,Travis,78757,Standard,Single Family,Zillow,Rental,Conventional,13.652875151095039,0,1.5876107918574072,1.7086970144847207,0.9853031175750595,0.23636363636363636,170,9,0,0,0,0,0.1146875,0.018404907975460124,3.40452517175483,1.4663370687934272,14,0,0
Austin,2450000,TX,Travis,78738,Standard,Land,Zillow,Rental,Conventional,14.711598990684092,0,0.7258315892594737,0.014473197864201325,0.9853031175750595,0.0,170,9,0,0,0,0,0.0,0.018404907975460124,3.482265204750937,1.4663370687934272,3,1,0
Austin,524990,TX,Travis,78744,New Construction,Single Family,Direct Website,Rental,Cash,13.171136398569677,1,1.1285714285714286,1.2870050415276633,0.9853031175750595,0.0,165,9,0,0,0,0,0.0,0.0189873417721519,2.5649493574615367,1.4663370687934272,3,0,0
Austin,3849000,TX,Travis,78746,Standard,Single Family,Agent Referral,Rental,Conventional,15.163324192073592,1,4.8307692307692305,2.359861619529437,0.9853031175750595,0.0,164,9,0,0,0,0,0.037509377344336084,0.050955414012738856,3.11905548958599,0.965080896043587,3,0,0
Austin,649900,TX,Travis,78724,New Construction,Single Family,Agent Referral,Rental,Conventional,13.384575322579519,1,1.9476491750403175,1.2514546547662362,0.9853031175750595,0.29292929292929293,164,9,0,0,0,0,0.0,0.01910828025477707,3.0587070727153796,1.6739764335716716,3,0,0
Austin,529000,TX,Travis,78701,Standard,Condo,Direct Website,Rental,FHA,13.178745601197818,1,2.066225165562914,0.9976473062551486,0.9853031175750595,0.5,163,9,0,0,0,0,0.05197132616487455,0.019230769230769232,3.2970706724532577,1.6094379124341003,3,0,1
Austin,689000,TX,Travis,78703,Standard,Single Family,Agent Referral,Rental,Conventional,13.442998001373553,0,1.5919395465994963,0.8450750936917217,0.9853031175750595,0.15789473684210525,165,9,0,0,0,0,0.0,0.012658227848101266,3.3304171996011083,0.9162907318741551,3,0,0
Austin,599990,TX,Travis,78744,New Construction,Single Family,Direct Website,Rental,FHA,13.304669934085782,1,1.1285714285714286,1.2113336852720122,0.9853031175750595,0.0,165,9,0,0,0,0,0.0,0.02531645569620253,3.488902962081261,1.4469189829363254,3,0,0
Austin,320000,TX,Travis,78752,Standard,Land,Zillow,Rental,Conventional,12.676079399771027,0,2.6530258366568407,0.014473197864201325,0.9853031175750595,0.3333333333333333,160,9,0,0,0,0,0.0,0.006535947712418301,3.4531571205928664,1.0986122886681098,14,1,0
Austin,2700000,TX,Travis,78704,New Construction,Single Family,Agent Referral,Rental,Conventional,14.80876270134486,1,1.5829804396047589,1.487463787418639,0.9853031175750595,0.17194570135746606,164,9,0,0,0,0,0.11475409836065574,0.050955414012738856,3.186352633162641,1.5040773967762742,3,0,0
Austin,210000,TX,Travis,78753,Standard,Single Family,Agent Referral,Rental,Conventional,12.25486757159303,0,1.3717659315853445,0.8643603009356824,0.9853031175750595,0.058823529411764705,165,9,0,0,0,0,0.0,0.0189873417721519,3.138388573955514,1.7346010553881064,14,0,0
Austin,265000,TX,Travis,78752,Standard,Condo,Phone Call,Rental,Conventional,12.487488878546145,0,2.6877059129530085,0.641187876758367,0.9853031175750595,0.3333333333333333,162,9,0,0,0,0,0.0,0.025806451612903226,3.3869294098644502,1.5040773967762742,14,0,1
Austin,845000,TX,Travis,78754,Standard,Single Family,Direct Website,Rental,Cash,13.647093089770562,1,5.888888888888889,1.7107323655379543,0.9853031175750595,0.0,166,9,0,0,0,0,0.0,0.050314465408805034,3.426702672070517,1.1786549963416462,14,0,0
Austin,549990,TX,Travis,78744,New Construction,Single Family,Agent Referral,Rental,Conventional,13.217657193438404,1,1.1285714285714286,1.2993692510724717,0.9853031175750595,0.0,165,9,0,0,0,0,0.0,0.012658227848101266,3.565298392342582,0.6931471805599453,3,0,0
Austin,322903,TX,Travis,78744,New Construction,Single Family,Agent Referral,Rental,Conventional,12.68511034440578,0,1.1071428571428572,1.4815783117670638,0.9853031175750595,0.0,162,9,0,0,0,0,0.0,0.012903225806451613,3.370738174177447,0.9162907318741551,3,0,0
Austin,395000,TX,Travis,78745,Standard,Land,Direct Website,Rental,USDA,12.886643575525625,1,3.0576923076923075,0.9419330918455351,0.9853031175750595,0.18181818181818182,166,9,0,0,0,0,0.0,0.012578616352201259,3.40452517175483,0.9162907318741551,3,0,0
Austin,345000,TX,Travis,78734,Standard,Condo,Direct Website,Rental,Conventional,12.75130259456002,0,3.95,1.1000658126329643,0.9853031175750595,0.0,165,9,0,0,0,0,0.0,0.02531645569620253,3.55820113047182,1.5040773967762742,14,0,0
Austin,899000,TX,Travis,78756,New Construction,Single Family,Direct Website,Rental,Conventional,13.70903942580019,1,1.8044769301050707,0.7629793847638074,0.9853031175750595,0.1111111111111111,165,9,0,0,0,0,0.0,0.0189873417721519,3.095577608523707,1.5404450409471488,14,0,0
Austin,259900,TX,Travis,78745,Standard,Manufactured,Phone Call,Rental,Conventional,12.468056068255885,1,2.9615384615384617,0.6730550702515149,0.9853031175750595,0.18181818181818182,161,9,0,0,0,0,0.0,0.012987012987012988,3.6000482404073204,1.5040773967762742,3,0,0
Austin,1500000,TX,Travis,78738,Standard,Single Family,Direct Website,Rental,FHA,14.220976332738882,1,0.6946609075121343,1.0205098393680776,0.9853031175750595,0.0,163,9,0,0,0,0,0.09085399115097885,0.03205128205128205,2.8118094353930627,0.9555114450274363,14,0,0
Austin,1198000,TX,Travis,78701,Standard,Single Family,Realtor.com,Rental,Conventional,13.996164892381724,0,2.0794701986754967,0.9639193404525938,0.9853031175750595,0.5,164,9,0,0,0,0,0.0,0.03184713375796178,3.482470101790892,1.3862943611198906,3,0,0
Austin,728900,TX,Travis,78724,New Construction,Single Family,Agent Referral,Rental,FHA,13.49929319929967,1,1.935243766282099,1.170333282788551,0.9853031175750595,0.29292929292929293,163,9,0,0,0,0,0.0,0.038461538461538464,2.8631528086548506,1.0986122886681098,3,0,0
Austin,439000,TX,Travis,78741,Standard,Condo,Realtor.com,Rental,Conventional,12.992256969959042,0,3.7841796875,2.7084295396502673,0.9853031175750595,0.4041916167664671,162,9,0,0,0,0,0.0,0.05161290322580645,2.9729752864313745,1.3217558399823195,3,0,0
Austin,1039000,TX,Travis,78701,Standard,Condo,Agent Referral,Rental,Conventional,13.853770232544809,1,2.0794701986754967,0.8569416213757761,0.9853031175750595,0.5,164,9,0,0,0,0,0.0,0.03184713375796178,3.1654750481410856,1.0296194171811581,3,0,0
Austin,1300000,TX,Travis,78704,New Construction,Single Family,Agent Referral,Rental,Conventional,14.077875591662238,0,1.5728977616454929,1.746506650831673,0.9853031175750595,0.17194570135746606,163,9,0,0,0,0,0.0,0.019230769230769232,2.451005098112319,0.8472978603872036,3,0,0
Austin,289990,TX,Travis,78744,New Construction,Single Family,Agent Referral,Rental,Conventional,12.57760516699832,0,1.1071428571428572,1.4444731356588358,0.9853031175750595,0.0,162,9,0,0,0,0,0.0,0.012903225806451613,2.7911651078127164,0.6931471805599453,3,0,0
Austin,305000,TX,Travis,78754,Standard,Townhouse,Direct Website,Rental,Conventional,12.628070334272698,0,5.7407407407407405,1.1652804795729006,0.9853031175750595,0.0,162,9,0,0,0,0,0.0,0.025806451612903226,3.2902658209548736,1.1786549963416462,14,0,0
Austin,1650000,TX,Travis,78746,Standard,Land,Phone Call,Rental,Conventional,14.316286451937186,0,4.707692307692308,0.014473197864201325,0.9853031175750595,0.0,160,9,0,0,0,0,0.0,0.006535947712418301,2.8678989020441064,0.0,3,1,0
Austin,325800,TX,Travis,78724,Standard,Single Family,Phone Call,Rental,Conventional,12.69404204451308,0,1.935243766282099,0.7745991395958176,0.9853031175750595,0.29292929292929293,163,9,0,0,0,0,0.0,0.019230769230769232,3.3626875269002796,1.2992829841302609,3,0,0
Austin,684000,TX,Travis,78732,Standard,Single Family,Realtor.com,Rental,Conventional,13.435714658591923,1,4.481470841712151,0.6436119593490169,0.9853031175750595,0.16666666666666666,163,9,0,0,0,0,0.0,0.01282051282051282,1.9095425048844386,1.6094379124341003,14,0,0
Austin,1650000,TX,Travis,78746,Standard,Land,Direct Website,Rental,Conventional,14.316286451937186,0,4.707692307692308,0.014473197864201325,0.9853031175750595,0.0,160,9,0,0,0,0,0.0,0.006535947712418301,2.501435951739211,0.0,3,1,0
Austin,499900,TX,Travis,78745,Standard,Single Family,Agent Referral,Rental,Conventional,13.12216535779974,1,3.019230769230769,1.2760094449713717,0.9853031175750595,0.18181818181818182,164,9,0,0,0,0,0.0,0.01910828025477707,3.3262343431887,1.6094379124341003,3,0,0
Austin,546500,TX,Travis,78701,New Construction,Condo,Realtor.com,Rental,VA,13.211291416423222,1,2.066225165562914,1.1003566101743785,0.9853031175750595,0.5,163,9,0,0,0,0,0.0,0.01282051282051282,3.1112906141882632,1.3862943611198906,3,0,1
Austin,795000,TX,Travis,78739,Standard,Single Family,Agent Referral,Rental,FHA,13.586098651497313,1,2.1464646464646466,1.1904487021279024,0.9853031175750595,0.2786885245901639,160,9,0,0,0,0,0.0,0.0196078431372549,3.3568971227655755,1.3862943611198906,3,0,0
Austin,1199999,TX,Travis,78645,Standard,Single Family,Zillow,Rental,Conventional,13.997832114758229,1,1.078376092472512,1.141757949815091,0.9853031175750595,0.07142857142857142,160,9,0,0,0,0,0.0,0.08496732026143791,3.230196123208637,1.366876275262789,14,0,0
Austin,1113600,TX,Travis,78701,New Construction,Condo,Direct Website,Rental,Conventional,13.923109466550395,1,2.0794701986754967,1.1941683662869542,0.9853031175750595,0.5,164,9,0,0,0,0,0.0,0.03184713375796178,3.0426158594528414,1.0296194171811581,3,0,1
Austin,1095000,TX,Travis,78746,Standard,Land,Zillow,Rental,Conventional,13.90626583447433,0,4.676923076923077,0.5956658244876686,0.9853031175750595,0.0,159,9,0,0,0,0,0.7174193548387097,0.006578947368421052,1.8082887711792655,0.6931471805599453,3,0,0
Austin,4999999,TX,Travis,78719,Standard,Land,Walk-in,Rental,Conventional,15.424948470398375,0,1.3611533984060178,0.014473197864201325,0.9853031175750595,0.1,159,9,0,0,0,0,0.0,0.03289473684210526,3.393837027255863,1.0986122886681098,3,1,0
Austin,725000,TX,Travis,78701,Standard,Condo,Agent Referral,Rental,Cash,13.493928313146206,1,2.052980132450331,0.7424329416902281,0.9853031175750595,0.5,162,9,0,0,0,0,0.0,0.03225806451612903,2.918851229218033,1.4816045409242156,3,0,0
Austin,515000,TX,Travis,78702,Standard,Single Family,Agent Referral,Rental,Cash,13.151924121391561,1,1.567853805419998,0.7483843036811556,0.9853031175750595,0.21333333333333335,158,9,0,0,0,0,0.0,0.026490066225165563,3.4355988083794875,1.3217558399823195,3,0,0
Austin,1695000,TX,Travis,78746,Standard,Single Family,Direct Website,Rental,Conventional,14.343193888767015,1,4.8,1.5414633450747672,0.986,0.0,163,9,0,0,0,0,0.0,0.02564102564102564,3.120159851929043,0.5596157879354227,14,0,0
Austin,325000,TX,Travis,78741,Standard,Condo,Agent Referral,Rental,Conventional,12.691583538230217,1,3.80859375,2.4360225523220165,0.9853031175750595,0.4041916167664671,163,9,0,0,0,0,0.0,0.02564102564102564,3.3241363355256937,1.3862943611198906,3,0,0
Austin,899000,TX,Travis,78730,Standard,Single Family,Agent Referral,Rental,Conventional,13.70903942580019,0,0.8125,1.2319945841572897,0.9853031175750595,0.0,163,9,0,0,0,0,0.0,0.01282051282051282,3.3123661679555396,1.0986122886681098,14,0,0
Austin,399000,TX,Travis,78704,Standard,Condo,Agent Referral,Rental,FHA,12.896719202134523,1,1.552732405726961,0.8964966931405061,0.9853031175750595,0.17194570135746606,161,9,0,0,0,0,0.0,0.025974025974025976,2.841998173611949,1.0986122886681098,3,0,1
Austin,700000,TX,Travis,78723,Standard,Townhouse,Direct Website,Rental,VA,13.45883704259595,1,1.4990328820116052,0.782187105547233,0.9853031175750595,0.10204081632653061,162,9,0,0,0,0,0.0,0.04516129032258064,3.4508941642073774,0.9444616088408514,3,0,0
Austin,175000,TX,Travis,78721,Standard,Single Family,Agent Referral,Rental,Conventional,12.07254696717504,0,1.7649790989317231,0.6272250360134695,0.9853031175750595,0.23684210526315788,159,9,0,0,0,0,0.5314591700133868,0.006578947368421052,2.6461747973841225,0.6931471805599453,3,0,0
Austin,415000,TX,Travis,78748,Standard,Condo,Direct Website,Rental,Conventional,12.936036208848487,1,1.7663357192334332,0.9473463527485005,0.9853031175750595,0.2692307692307692,160,9,0,0,0,0,0.0,0.026143790849673203,3.4957496986033783,1.1786549963416462,3,0,0
Austin,975000,TX,Travis,78757,Standard,Single Family,Agent Referral,Rental,Conventional,13.790193775620484,0,1.4902113567741306,1.7080599670948817,0.9853031175750595,0.23636363636363636,160,9,0,0,0,0,0.0,0.0196078431372549,3.299533727885655,1.2992829841302609,14,0,0
Austin,532000,TX,Travis,78702,Standard,Single Family,Agent Referral,Rental,Conventional,13.184400648021263,1,1.5886200809884747,1.0826346541096241,0.9853031175750595,0.21333333333333335,160,9,0,0,0,0,0.0,0.0196078431372549,3.6172044174070455,1.2039728043259361,3,0,0
Austin,324000,TX,Travis,78725,Standard,Single Family,Agent Referral,Rental,Conventional,12.688501881189456,0,6.268041237113402,0.9006510205793755,0.9853031175750595,0.25,159,9,0,0,0,0,0.06086956521739131,0.013157894736842105,2.1162555148025524,1.5040773967762742,3,0,0
Austin,699900,TX,Travis,78741,Standard,Multi-Family,Realtor.com,Rental,Conventional,13.45869417545215,1,3.7109375,1.6557358294420348,0.9853031175750595,0.4041916167664671,159,9,0,0,0,0,0.0,0.07236842105263158,2.957747160368936,1.0360919316867758,3,0,0
Austin,150000,TX,Travis,78721,Standard,Land,Phone Call,Rental,Conventional,11.918397239722838,0,1.7649790989317231,0.014473197864201325,0.9853031175750595,0.23684210526315788,159,9,0,0,0,0,0.5983935742971888,0.006578947368421052,1.7227665977411035,0.6931471805599453,3,1,0
Austin,469000,TX,Travis,78758,Standard,Single Family,Realtor.com,Rental,Conventional,13.058360179622305,0,2.984775641025641,1.7387572475406037,0.9853031175750595,0.3,156,9,0,0,0,0,0.0,0.026845637583892617,2.9613995944734857,0.8109302162163288,14,0,0
Austin,475000,TX,Travis,78758,Standard,Condo,Agent Referral,Rental,Conventional,13.07107218827772,0,2.984775641025641,1.8841484331342295,0.9853031175750595,0.3,156,9,0,0,0,0,0.0,0.03355704697986577,3.4600950229096408,1.2809338454620642,14,0,0
Austin,950000,TX,Travis,78745,Standard,Single Family,Agent Referral,Rental,Conventional,13.76421831620775,1,2.8653846153846154,2.792643459858308,0.9853031175750595,0.18181818181818182,156,9,0,0,0,0,0.0,0.04697986577181208,3.233623681502756,1.488077055429833,3,0,0
Austin,669000,TX,Travis,78721,New Construction,Single Family,Agent Referral,Rental,Conventional,13.41354083387756,0,1.730143985137018,1.151659807749245,0.9853031175750595,0.23684210526315788,156,9,0,0,0,0,0.0,0.020134228187919462,3.4220887406935314,1.2992829841302609,3,0,0
Austin,669000,TX,Travis,78721,New Construction,Single Family,Direct Website,Rental,Conventional,13.41354083387756,1,1.730143985137018,1.151659807749245,0.9853031175750595,0.23684210526315788,156,9,0,0,0,0,0.0,0.026845637583892617,3.1696855806774287,1.0116009116784799,3,0,0
Austin,149000,TX,Travis,78734,Standard,Land,Phone Call,Rental,Conventional,11.91170829631447,0,3.725,0.014473197864201325,0.9853031175750595,0.0,156,9,0,0,0,0,0.0,0.006711409395973154,2.174751721484161,1.6094379124341003,14,1,0
Austin,630000,TX,Travis,78727,Standard,Single Family,Walk-in,Rental,Cash,13.353476685668044,1,1.0933314025052494,0.9888070805367358,0.9853031175750595,0.15789473684210525,158,9,0,0,0,0,0.0,0.039735099337748346,3.6005035101625094,1.2992829841302609,14,0,0
Austin,445000,TX,Travis,78728,Standard,Single Family,Realtor.com,Rental,Conventional,13.005831808336863,0,3.433279926756695,0.8892502020146653,0.9853031175750595,0.27848101265822783,157,9,0,0,0,0,0.0,0.013333333333333334,3.3032169733019514,1.0986122886681098,14,0,0
Austin,10695000,TX,Travis,78732,Standard,Single Family,Direct Website,Rental,Conventional,16.185286994000275,1,4.309106578569376,2.3387676540547893,0.9853031175750595,0.16666666666666666,157,9,0,0,0,0,0.0051162790697674414,0.21333333333333335,3.1833781725150434,1.270462545594769,14,0,0
Austin,579000,TX,Travis,78734,Standard,Single Family,Zillow,Rental,Conventional,13.269059483669357,1,3.75,1.713271193963604,0.9853031175750595,0.0,157,9,0,0,0,0,0.1669064748201439,0.02666666666666667,3.1452292846999024,1.3862943611198906,14,0,0
Austin,455000,TX,Travis,78704,Standard,Condo,Realtor.com,Rental,Conventional,13.02805489573287,1,1.512401693889897,1.192936911570759,0.9853031175750595,0.17194570135746606,157,9,0,0,0,0,0.0,0.02,3.2294860039802162,1.2992829841302609,3,0,0
Austin,6750000,TX,Travis,78746,Standard,Single Family,Realtor.com,Rental,Conventional,15.72505321099685,1,4.615384615384615,2.4243906195406315,0.9853031175750595,0.0,157,9,0,0,0,0,0.1,0.08,3.2523106009544382,1.2286654169163074,14,0,0
Austin,11250000,TX,Travis,78701,Standard,Condo,Direct Website,Rental,Conventional,16.23587877550359,1,1.9867549668874172,3.017276733470139,0.9853031175750595,0.5,157,9,0,0,0,0,0.0,0.4066666666666667,3.2122968537701584,1.2551021508485403,3,0,0
Austin,500000,TX,Travis,78703,Standard,Single Family,Direct Website,Rental,Conventional,13.122365377402328,0,1.5113350125944585,1.0436213694917245,0.9853031175750595,0.15789473684210525,157,9,0,0,0,0,0.047619047619047616,0.006666666666666667,3.295836866004329,0.6931471805599453,3,0,0
Austin,245000,TX,Travis,78741,Standard,Single Family,Phone Call,Rental,Conventional,12.409017571151187,0,3.662109375,2.704754914981273,0.9853031175750595,0.4041916167664671,157,9,0,0,0,0,0.0,0.02,3.417726683613366,1.4663370687934272,3,0,0
Austin,665000,TX,Travis,78741,Standard,Single Family,Agent Referral,Rental,Cash,13.407543823396258,1,3.662109375,3.0337980153851425,0.9853031175750595,0.4041916167664671,157,9,0,0,0,0,0.08653846153846154,0.06,3.352629415027245,1.2039728043259361,3,0,0
Austin,1250000,TX,Travis,78704,Standard,Condo,Agent Referral,Rental,Conventional,14.038654909278163,1,1.512401693889897,1.2748865503956532,0.9853031175750595,0.17194570135746606,157,9,0,0,0,0,0.16387959866220736,0.04666666666666667,3.121735399757722,1.3121863889661687,3,0,0
Austin,1165000,TX,Travis,78701,Standard,Condo,Realtor.com,Rental,FHA,13.968232503350668,1,1.9867549668874172,1.1406960002175255,0.9853031175750595,0.5,157,9,0,0,0,0,0.004273504273504274,0.04666666666666667,3.4390435241522703,1.349926716949016,3,0,0
Austin,425000,TX,Travis,78726,Standard,Condo,Phone Call,Rental,FHA,12.959846800844963,1,2.0833333333333335,1.2130906467000508,0.9853031175750595,0.0,157,9,0,0,0,0,0.0,0.02666666666666667,2.9191211711821503,0.6931471805599453,14,0,0
Austin,585000,TX,Travis,78723,Standard,Single Family,Phone Call,Rental,Conventional,13.279368835614243,0,1.4410058027079302,0.6542835507881063,0.9853031175750595,0.10204081632653061,156,9,0,0,0,0,0.0,0.03355704697986577,3.086486636822455,1.33500106673234,14,0,0
Austin,725000,TX,Travis,78701,Standard,Condo,Agent Referral,Rental,FHA,13.493928313146206,1,1.9735099337748345,0.8560062528836342,0.9853031175750595,0.5,156,9,0,0,0,0,0.0,0.040268456375838924,3.369592042246824,1.3862943611198906,3,0,0
Austin,1800000,TX,Travis,78705,New Construction,Single Family,Phone Call,Rental,FHA,14.403297778421795,1,1.785500299580587,1.4235040253846831,0.9853031175750595,0.2589118198874296,156,9,0,0,0,0,0.0,0.087248322147651,3.2881148199104184,1.3062516534463542,3,0,0
Austin,717750,TX,Travis,78721,Standard,Condo,Phone Call,Rental,Conventional,13.483877991225112,0,1.730143985137018,0.9262514528210484,0.9853031175750595,0.23684210526315788,156,9,0,0,0,0,0.1525974025974026,0.053691275167785234,3.193558016883911,1.1786549963416462,3,0,0
Austin,639950,TX,Travis,78738,Standard,Single Family,Agent Referral,Rental,Conventional,13.369146889904798,1,0.663490225764795,0.7252890633073368,0.9853031175750595,0.0,156,9,0,0,0,0,0.0,0.013422818791946308,3.877431560658527,1.0986122886681098,3,0,0
Austin,365000,TX,Travis,78741,Standard,Condo,Phone Call,Rental,Conventional,12.807655372286902,0,3.6376953125,1.643234147720177,0.9853031175750595,0.4041916167664671,156,9,0,0,0,0,0.0,0.03355704697986577,3.6264719939853194,1.33500106673234,3,0,0
Austin,249000,TX,Travis,78724,Standard,Single Family,Agent Referral,Rental,Cash,12.425212191503038,1,1.811189678699913,0.9506083377971839,0.9853031175750595,0.29292929292929293,153,9,0,0,0,0,0.0,0.0136986301369863,1.713797927758343,1.6094379124341003,3,0,0
Austin,1024000,TX,Travis,78744,Standard,Single Family,Phone Call,Rental,Conventional,13.839228061143613,1,1.0642857142857143,2.5125729247300876,0.9853031175750595,0.0,156,9,0,0,0,0,0.0,0.06040268456375839,3.3186206017403914,1.1700712526502546,3,0,0
Austin,1295000,TX,Travis,78731,Standard,Single Family,Agent Referral,Rental,FHA,14.07402202531625,1,3.7161290322580647,1.4817061295734046,0.9853031175750595,0.125,151,10,0,0,0,0,0.0,0.027777777777777776,3.3096301881366648,1.252762968495368,14,0,0
Austin,1250000,TX,Travis,78738,Standard,Single Family,Agent Referral,Rental,Conventional,14.038654909278163,0,0.663490225764795,0.9318461307638951,0.9853031175750595,0.0,156,9,0,0,0,0,0.0,0.03355704697986577,3.250374491927572,1.6094379124341003,14,0,0
Austin,750000,TX,Travis,78704,Standard,Condo,Zillow,Rental,Conventional,13.527829818844937,1,1.451905626134301,0.7182989118748372,0.9853031175750595,0.17194570135746606,151,10,0,0,0,0,0.09090909090909091,0.027777777777777776,2.675871302737975,1.4469189829363254,3,0,0
Austin,495000,TX,Travis,78733,Standard,Land,Direct Website,Rental,Conventional,13.112315061750808,0,2.4269440316988606,0.014473197864201325,0.9853031175750595,0.07142857142857142,154,9,0,0,0,0,0.0,0.006802721088435374,3.8543938925915096,0.6931471805599453,14,1,0
Austin,1195000,TX,Travis,78701,Standard,Condo,Agent Referral,Rental,Conventional,13.993657580167481,0,1.9072847682119205,1.2781690133689314,0.9853031175750595,0.5,151,10,0,0,0,0,0.032388663967611336,0.04861111111111111,3.0566929733436785,0.826678573184468,3,0,0
Austin,890000,TX,Travis,78759,Standard,Single Family,Direct Website,Rental,Conventional,13.698977865303197,1,3.0322307039864294,1.0417045845184674,0.9853031175750595,0.3884297520661157,150,10,0,0,0,0,0.0,0.02097902097902098,2.3978952727983707,0.8472978603872036,14,0,0
Austin,795000,TX,Travis,78702,Standard,Land,Agent Referral,Rental,Conventional,13.586098651497313,0,1.4847887031460907,0.014473197864201325,0.9853031175750595,0.21333333333333335,150,10,0,0,0,0,0.0,0.013986013986013986,2.3608540011180215,1.6094379124341003,3,1,0
Austin,4795000,TX,Travis,78730,Standard,Single Family,Direct Website,Rental,Conventional,15.383084474850227,1,0.7760416666666666,8.772411269667034,0.9853031175750595,0.0,156,9,0,0,0,0,0.0,0.06711409395973154,2.8142103969306005,1.0647107369924282,14,0,0
